parcel_id,parcel_description,parcel_category,parcel_name,parcel_weight
35833635,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,4.5
503102312,A consumer electronics item named headphones.,Consumer Electronics,Headphones,8.66
273509811,A sports item named basketball.,Sports,Basketball,12.54
335259604,A pet supplies item named dog food.,Pet Supplies,Dog Food,6.15
679160988,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,1.76
855426227,A video games item named video game.,Video Games,Video Game,8.49
652503644,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,4.93
88735326,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,11.54
309398366,A books item named novel.,Books,Novel,0.77
938049013,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,7.6
579337826,A beauty item named lipstick.,Beauty,Lipstick,0.86
351701351,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,8.94
768130120,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,1.67
610664383,A watches item named watch.,Watches,Watch,9.14
587439956,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,11.34
195054020,A consumer electronics item named headphones.,Consumer Electronics,Headphones,2.26
858849357,A software item named antivirus software.,Software,Antivirus Software,9.89
809921391,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,5.9
665910804,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,7.55
590061730,A software item named antivirus software.,Software,Antivirus Software,13.24
513529060,A musical instruments item named guitar.,Musical Instruments,Guitar,13.81
503263445,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,13.03
176849101,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,8.1
235612714,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,2.82
23155340,A personal computers item named laptop.,Personal Computers,Laptop,10.05
301367212,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,6.53
294348904,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,1.35
942110618,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,13.31
256793121,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,1.93
870732310,A toys & games item named lego set.,Toys & Games,Lego Set,11.65
167231184,A software item named antivirus software.,Software,Antivirus Software,11.0
188186463,A watches item named watch.,Watches,Watch,5.23
223626965,A major appliances item named washing machine.,Major Appliances,Washing Machine,0.65
353731480,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,11.33
64525199,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,7.62
289519456,A office products item named printer.,Office Products,Printer,11.53
499955740,A musical instruments item named guitar.,Musical Instruments,Guitar,7.29
800165022,A fine art item named painting.,Fine Art,Painting,13.46
710085824,A consumer electronics item named headphones.,Consumer Electronics,Headphones,7.93
548041772,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,9.88
460476299,A video games item named video game.,Video Games,Video Game,14.62
107926602,A consumer electronics item named headphones.,Consumer Electronics,Headphones,9.97
872434421,A consumer electronics item named headphones.,Consumer Electronics,Headphones,7.27
600811728,A sports item named basketball.,Sports,Basketball,5.14
961809271,A outdoors item named tent.,Outdoors,Tent,10.09
633328536,A outdoors item named tent.,Outdoors,Tent,7.65
495482498,A video games item named video game.,Video Games,Video Game,5.05
75622076,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,11.68
506973738,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,12.16
144470523,A toys & games item named lego set.,Toys & Games,Lego Set,12.92
518574404,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,7.04
920904897,A software item named antivirus software.,Software,Antivirus Software,12.69
213157642,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,8.91
518264628,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,14.23
314803173,A books item named novel.,Books,Novel,7.61
839267479,A musical instruments item named guitar.,Musical Instruments,Guitar,4.23
17422295,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,6.41
550376985,A video games item named video game.,Video Games,Video Game,6.84
162207893,A musical instruments item named guitar.,Musical Instruments,Guitar,8.52
40248952,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,2.6
472396811,A outdoors item named tent.,Outdoors,Tent,5.31
685807035,A fine art item named painting.,Fine Art,Painting,13.81
548738780,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,2.12
934954239,A major appliances item named washing machine.,Major Appliances,Washing Machine,8.65
140624127,A outdoors item named tent.,Outdoors,Tent,14.41
502533647,A fine art item named painting.,Fine Art,Painting,14.67
547226187,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,6.65
863454297,A home & garden item named garden tools.,Home & Garden,Garden Tools,14.0
901758349,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,6.29
792472613,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,2.75
486506917,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,8.88
302854073,A sports item named basketball.,Sports,Basketball,2.81
734927814,A video games item named video game.,Video Games,Video Game,5.89
250823091,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,14.24
562149833,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,3.72
224885232,A musical instruments item named guitar.,Musical Instruments,Guitar,1.12
625631106,A major appliances item named washing machine.,Major Appliances,Washing Machine,1.27
769246605,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,4.41
970629263,A software item named antivirus software.,Software,Antivirus Software,14.31
954500653,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,14.36
251540065,A video games item named video game.,Video Games,Video Game,14.37
491955593,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,3.25
735613177,A consumer electronics item named headphones.,Consumer Electronics,Headphones,10.23
677433893,A musical instruments item named guitar.,Musical Instruments,Guitar,2.83
748601928,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,12.1
238267347,A consumer electronics item named headphones.,Consumer Electronics,Headphones,4.68
370045423,A musical instruments item named guitar.,Musical Instruments,Guitar,5.3
622923246,A pet supplies item named dog food.,Pet Supplies,Dog Food,9.23
223053286,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,1.48
886255749,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,4.68
941651113,A watches item named watch.,Watches,Watch,1.94
141245552,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,4.17
673732619,A outdoors item named tent.,Outdoors,Tent,0.76
212346970,A fine art item named painting.,Fine Art,Painting,3.4
642941678,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,7.88
240177495,A office products item named printer.,Office Products,Printer,10.24
914412049,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,4.4
594897111,A books item named novel.,Books,Novel,10.16
723113990,A fine art item named painting.,Fine Art,Painting,9.81
811357304,A consumer electronics item named headphones.,Consumer Electronics,Headphones,2.85
847337958,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,10.65
93887867,A watches item named watch.,Watches,Watch,11.92
981559349,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,6.97
958077008,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,5.75
365308738,A watches item named watch.,Watches,Watch,10.42
498174572,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,8.31
497248072,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,11.02
549441433,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,9.0
624621189,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,9.94
757196019,A watches item named watch.,Watches,Watch,8.64
613082712,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,2.41
205521622,A consumer electronics item named headphones.,Consumer Electronics,Headphones,2.5
13924616,A pet supplies item named dog food.,Pet Supplies,Dog Food,5.68
385228488,A fine art item named painting.,Fine Art,Painting,3.43
708004062,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,8.96
934083360,A major appliances item named washing machine.,Major Appliances,Washing Machine,1.11
584673641,A consumer electronics item named headphones.,Consumer Electronics,Headphones,9.72
388406471,A consumer electronics item named headphones.,Consumer Electronics,Headphones,7.56
250086549,A beauty item named lipstick.,Beauty,Lipstick,9.36
966594280,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,9.06
429166530,A major appliances item named washing machine.,Major Appliances,Washing Machine,7.67
789902366,A major appliances item named washing machine.,Major Appliances,Washing Machine,13.5
810167722,A pet supplies item named dog food.,Pet Supplies,Dog Food,6.67
525381893,A sports item named basketball.,Sports,Basketball,10.46
781046955,A beauty item named lipstick.,Beauty,Lipstick,7.11
979474146,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,9.86
888484272,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,2.37
513345868,A watches item named watch.,Watches,Watch,9.9
860930855,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,8.6
703005360,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,12.26
395719002,A musical instruments item named guitar.,Musical Instruments,Guitar,4.72
523846979,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,8.95
980706353,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,13.62
964513203,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,3.23
541510769,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,4.11
935400402,A fine art item named painting.,Fine Art,Painting,3.68
126332146,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,5.94
545182454,A office products item named printer.,Office Products,Printer,9.14
454940998,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,8.77
665839105,A consumer electronics item named headphones.,Consumer Electronics,Headphones,1.12
898798596,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,10.45
185959919,A software item named antivirus software.,Software,Antivirus Software,6.72
297239468,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,10.95
547798603,A pet supplies item named dog food.,Pet Supplies,Dog Food,12.37
292129039,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,13.3
992237279,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,2.59
325972402,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,5.71
783472363,A watches item named watch.,Watches,Watch,8.83
878924442,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,9.77
297921624,A watches item named watch.,Watches,Watch,7.66
596417880,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,7.93
30710954,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,9.47
836149061,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,8.49
41209762,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,8.17
2660746,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,8.97
61362397,A sports item named basketball.,Sports,Basketball,8.07
802350382,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,10.25
794748794,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,2.43
707396806,A home & garden item named garden tools.,Home & Garden,Garden Tools,11.05
768612469,A software item named antivirus software.,Software,Antivirus Software,7.6
646709764,A software item named antivirus software.,Software,Antivirus Software,11.17
737452051,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,14.45
561590278,A office products item named printer.,Office Products,Printer,5.54
398828628,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,8.35
890928174,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,12.31
868506244,A outdoors item named tent.,Outdoors,Tent,0.91
593568031,A personal computers item named laptop.,Personal Computers,Laptop,13.55
249103613,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,7.7
600521290,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,13.66
457927588,A major appliances item named washing machine.,Major Appliances,Washing Machine,9.52
668028196,A personal computers item named laptop.,Personal Computers,Laptop,9.75
239300286,A watches item named watch.,Watches,Watch,13.21
501122631,A home & garden item named garden tools.,Home & Garden,Garden Tools,8.76
730066345,A musical instruments item named guitar.,Musical Instruments,Guitar,13.2
66384586,A major appliances item named washing machine.,Major Appliances,Washing Machine,2.31
846708095,A musical instruments item named guitar.,Musical Instruments,Guitar,3.82
857767899,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,5.31
41949824,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,3.8
326722260,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,11.87
84601539,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,2.05
857667928,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,9.78
462253208,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,14.2
136168336,A video games item named video game.,Video Games,Video Game,8.45
943610576,A beauty item named lipstick.,Beauty,Lipstick,3.53
430841565,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,4.1
354175281,A home & garden item named garden tools.,Home & Garden,Garden Tools,11.96
184702651,A office products item named printer.,Office Products,Printer,4.86
922890938,A sports item named basketball.,Sports,Basketball,3.98
635430821,A toys & games item named lego set.,Toys & Games,Lego Set,9.88
473368441,A toys & games item named lego set.,Toys & Games,Lego Set,6.13
996589220,A office products item named printer.,Office Products,Printer,2.38
9798142,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,14.55
334270062,A watches item named watch.,Watches,Watch,9.34
968100634,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,7.44
382168335,A books item named novel.,Books,Novel,13.13
803898850,A watches item named watch.,Watches,Watch,2.1
421456223,A consumer electronics item named headphones.,Consumer Electronics,Headphones,7.99
598015302,A pet supplies item named dog food.,Pet Supplies,Dog Food,12.65
407988599,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,4.07
554260468,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,12.16
499922428,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,5.99
4964630,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,0.98
29810142,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,3.7
750036943,A major appliances item named washing machine.,Major Appliances,Washing Machine,11.3
916368007,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,4.02
230177951,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,13.73
976616259,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,0.78
869249449,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,12.35
257077368,A musical instruments item named guitar.,Musical Instruments,Guitar,10.97
775995939,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,3.59
123665950,A outdoors item named tent.,Outdoors,Tent,9.25
698818071,A books item named novel.,Books,Novel,9.41
247390766,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,11.02
277039105,A office products item named printer.,Office Products,Printer,6.31
947589050,A personal computers item named laptop.,Personal Computers,Laptop,4.31
582081424,A software item named antivirus software.,Software,Antivirus Software,7.89
36819744,A pet supplies item named dog food.,Pet Supplies,Dog Food,6.99
927315735,A office products item named printer.,Office Products,Printer,12.37
248460491,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,13.61
132719000,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,14.34
255793763,A fine art item named painting.,Fine Art,Painting,10.59
24480077,A pet supplies item named dog food.,Pet Supplies,Dog Food,5.12
218083412,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,1.48
971897229,A video games item named video game.,Video Games,Video Game,0.65
36570145,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,2.59
234662909,A outdoors item named tent.,Outdoors,Tent,1.83
377243229,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,4.56
665711117,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,14.14
509837440,A musical instruments item named guitar.,Musical Instruments,Guitar,12.55
767469450,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,3.76
524102810,A software item named antivirus software.,Software,Antivirus Software,12.13
364177858,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,1.38
198772414,A musical instruments item named guitar.,Musical Instruments,Guitar,5.02
627602740,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,11.87
175043377,A major appliances item named washing machine.,Major Appliances,Washing Machine,3.64
283276101,A books item named novel.,Books,Novel,14.85
63634535,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,4.48
78860197,A pet supplies item named dog food.,Pet Supplies,Dog Food,4.66
407411953,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,6.3
253966756,A major appliances item named washing machine.,Major Appliances,Washing Machine,7.4
628286918,A baby products (excluding apparel) item named stroller.,Baby Products (excluding apparel),Stroller,10.6
253788074,A software item named antivirus software.,Software,Antivirus Software,1.66
330364078,A software item named antivirus software.,Software,Antivirus Software,12.77
929201838,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,14.04
451424926,A video games item named video game.,Video Games,Video Game,13.03
710386938,A beauty item named lipstick.,Beauty,Lipstick,12.28
419664660,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,11.74
327435936,A home & garden item named garden tools.,Home & Garden,Garden Tools,2.17
300912411,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,5.34
785105481,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,5.87
531356049,A pet supplies item named dog food.,Pet Supplies,Dog Food,0.98
985047815,A sports item named basketball.,Sports,Basketball,9.78
483845176,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,2.04
205116748,A books item named novel.,Books,Novel,1.29
180248651,A consumer electronics item named headphones.,Consumer Electronics,Headphones,2.26
979488824,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,7.63
543864396,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,8.3
487278214,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,4.07
83669343,A office products item named printer.,Office Products,Printer,0.79
663493285,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,12.83
5450706,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,14.23
115264888,A sports item named basketball.,Sports,Basketball,7.23
441974815,A musical instruments item named guitar.,Musical Instruments,Guitar,10.3
961616144,A home & garden item named garden tools.,Home & Garden,Garden Tools,9.87
482907536,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,14.69
180977715,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,6.7
405670700,A outdoors item named tent.,Outdoors,Tent,8.12
526100195,A beauty item named lipstick.,Beauty,Lipstick,12.77
673187964,A major appliances item named washing machine.,Major Appliances,Washing Machine,12.07
902216856,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,7.03
653056768,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,8.8
564760921,A outdoors item named tent.,Outdoors,Tent,7.48
177526164,A fine art item named painting.,Fine Art,Painting,5.77
222866882,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,4.97
381853120,A fine art item named painting.,Fine Art,Painting,4.24
590982197,A fine art item named painting.,Fine Art,Painting,0.97
268004402,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,9.94
473730009,A books item named novel.,Books,Novel,7.7
269083695,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,6.48
788019527,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,14.99
884136453,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,5.73
189048309,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,4.66
683416697,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,8.38
241495343,A pet supplies item named dog food.,Pet Supplies,Dog Food,15.0
92113235,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,12.34
199292766,A sports item named basketball.,Sports,Basketball,14.38
750882727,A pet supplies item named dog food.,Pet Supplies,Dog Food,3.74
326078692,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,7.44
513482920,A fine art item named painting.,Fine Art,Painting,5.51
938973303,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,11.39
3238905,A video games item named video game.,Video Games,Video Game,3.19
28983361,A pet supplies item named dog food.,Pet Supplies,Dog Food,14.76
532072916,A major appliances item named washing machine.,Major Appliances,Washing Machine,6.87
910462983,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,2.9
43513406,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,7.57
788882400,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,5.74
44072903,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,4.25
105501035,A sports item named basketball.,Sports,Basketball,0.57
697020936,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,7.39
148284022,A toys & games item named lego set.,Toys & Games,Lego Set,2.83
56977058,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,7.1
314666440,A musical instruments item named guitar.,Musical Instruments,Guitar,6.67
878324610,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,7.6
604196760,A musical instruments item named guitar.,Musical Instruments,Guitar,4.88
462282179,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,13.45
133279614,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,13.5
232733735,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,6.44
99490129,"A video, dvd & blu-ray item named dvd box set.","Video, DVD & Blu-ray",DVD Box Set,2.81
67736482,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,9.84
771928293,A sports item named basketball.,Sports,Basketball,12.51
77725632,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,13.31
139860874,A toys & games item named lego set.,Toys & Games,Lego Set,3.66
664383249,A toys & games item named lego set.,Toys & Games,Lego Set,0.98
88301883,A office products item named printer.,Office Products,Printer,12.54
472506089,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,1.52
454666571,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,13.24
385523976,A personal computers item named laptop.,Personal Computers,Laptop,13.84
214632338,A personal computers item named laptop.,Personal Computers,Laptop,2.82
2760652,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,9.68
783539866,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,4.98
856928932,A personal computers item named laptop.,Personal Computers,Laptop,9.44
992348179,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,3.52
5231052,A major appliances item named washing machine.,Major Appliances,Washing Machine,1.91
105408907,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,12.46
221422524,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,13.82
826189986,A major appliances item named washing machine.,Major Appliances,Washing Machine,10.4
301076700,A fine art item named painting.,Fine Art,Painting,3.18
74103944,A toys & games item named lego set.,Toys & Games,Lego Set,9.09
733532221,A office products item named printer.,Office Products,Printer,9.92
701439113,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,3.56
6234025,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,7.05
142646754,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,9.82
145033142,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,11.42
921864244,A sports item named basketball.,Sports,Basketball,4.68
503642001,A musical instruments item named guitar.,Musical Instruments,Guitar,13.52
122388429,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,10.83
734972503,A personal computers item named laptop.,Personal Computers,Laptop,14.47
257234914,A grocery & gourmet foods item named organic snacks.,Grocery & Gourmet Foods,Organic Snacks,1.68
732250504,A consumer electronics item named headphones.,Consumer Electronics,Headphones,9.26
763714677,A music and dvd item named dvd box set.,Music and DVD,DVD Box Set,13.49
114157232,A consumer electronics item named headphones.,Consumer Electronics,Headphones,14.23
236047109,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,15.0
941272226,A office products item named printer.,Office Products,Printer,1.58
389497747,A beauty item named lipstick.,Beauty,Lipstick,14.13
46714253,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,1.82
982886552,A consumer electronics item named headphones.,Consumer Electronics,Headphones,14.41
682208406,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,3.33
58014289,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,6.99
317602921,A major appliances item named washing machine.,Major Appliances,Washing Machine,14.43
899818699,A toys & games item named lego set.,Toys & Games,Lego Set,4.68
329459146,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,6.24
760671208,A musical instruments item named guitar.,Musical Instruments,Guitar,8.11
618664339,A home & garden item named garden tools.,Home & Garden,Garden Tools,7.24
413101051,A camera & photo item named dslr camera.,Camera & Photo,DSLR Camera,10.97
242183103,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,10.5
588692799,A musical instruments item named guitar.,Musical Instruments,Guitar,8.23
956142671,A collectible coins item named rare coin.,Collectible Coins,Rare Coin,13.29
947269010,A cell phones & accessories item named smartphone case.,Cell Phones & Accessories,Smartphone Case,6.0
878131892,A books item named novel.,Books,Novel,13.33
546721021,A pet supplies item named dog food.,Pet Supplies,Dog Food,1.32
149927068,A entertainment collectibles item named autographed poster.,Entertainment Collectibles,Autographed Poster,14.82
824476813,A industrial & scientific item named lab equipment.,Industrial & Scientific,Lab Equipment,11.76
432635374,A toys & games item named lego set.,Toys & Games,Lego Set,5.03
483344988,A office products item named printer.,Office Products,Printer,5.98
538911508,A video games item named video game.,Video Games,Video Game,14.24
533445126,A home & garden item named garden tools.,Home & Garden,Garden Tools,13.26
265011418,A software item named antivirus software.,Software,Antivirus Software,9.75
691147842,A outdoors item named tent.,Outdoors,Tent,6.55
287636096,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,14.23
43569749,A automotive & powersports item named car battery.,Automotive & Powersports,Car Battery,6.75
463508900,A watches item named watch.,Watches,Watch,6.12
393066123,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,5.13
530166604,A kindle accessories and amazon fire tv accessories item named kindle cover.,Kindle Accessories and Amazon Fire TV Accessories,Kindle Cover,6.49
327102012,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,14.4
139869729,A independent design item named handmade jewelry.,Independent Design,Handmade Jewelry,5.96
321672927,A health & personal care item named vitamins.,Health & Personal Care,Vitamins,9.37
622160713,A tools & home improvement item named drill.,Tools & Home Improvement,Drill,4.97
234810698,A sports collectibles item named signed jersey.,Sports Collectibles,Signed Jersey,6.27
