Parcel with id 780281868, is a Rare Coin, the a description "A collectible coins item named rare coin.", in the Collectible Coins category and has a weight of 4.31.kg
Parcel with id 956140052, is a Guitar, the a description "A musical instruments item named guitar.", in the Musical Instruments category and has a weight of 5.21.kg
Parcel with id 678619455, is a Handmade Jewelry, the a description "A independent design item named handmade jewelry.", in the Independent Design category and has a weight of 7.7.kg
Parcel with id 251710372, is a Painting, the a description "A fine art item named painting.", in the Fine Art category and has a weight of 5.44.kg
Parcel with id 966660658, is a DSLR Camera, the a description "A camera & photo item named dslr camera.", in the Camera & Photo category and has a weight of 11.45.kg
Parcel with id 693939957, is a Vitamins, the a description "A health & personal care item named vitamins.", in the Health & Personal Care category and has a weight of 10.36.kg
Parcel with id 885823144, is a Signed Jersey, the a description "A sports collectibles item named signed jersey.", in the Sports Collectibles category and has a weight of 6.06.kg
Parcel with id 796983734, is a Laptop, the a description "A personal computers item named laptop.", in the Personal Computers category and has a weight of 13.66.kg
Parcel with id 603819415, is a Garden Tools, the a description "A home & garden item named garden tools.", in the Home & Garden category and has a weight of 2.74.kg
Parcel with id 438653982, is a Organic Snacks, the a description "A grocery & gourmet foods item named organic snacks.", in the Grocery & Gourmet Foods category and has a weight of 9.82.kg
Parcel with id 32274234, is a Washing Machine, the a description "A major appliances item named washing machine.", in the Major Appliances category and has a weight of 13.32.kg
Parcel with id 755394575, is a Stroller, the a description "A baby products (excluding apparel) item named stroller.", in the Baby Products (excluding apparel) category and has a weight of 13.66.kg
Parcel with id 693228930, is a Headphones, the a description "A consumer electronics item named headphones.", in the Consumer Electronics category and has a weight of 8.45.kg
Parcel with id 103550811, is a Smartphone Case, the a description "A cell phones & accessories item named smartphone case.", in the Cell Phones & Accessories category and has a weight of 6.6.kg
Parcel with id 677881563, is a Signed Jersey, the a description "A sports collectibles item named signed jersey.", in the Sports Collectibles category and has a weight of 10.48.kg
Parcel with id 9730200, is a Lab Equipment, the a description "A industrial & scientific item named lab equipment.", in the Industrial & Scientific category and has a weight of 5.35.kg
Parcel with id 594534396, is a Video Game, the a description "A video games item named video game.", in the Video Games category and has a weight of 12.06.kg
Parcel with id 496127190, is a Antivirus Software, the a description "A software item named antivirus software.", in the Software category and has a weight of 14.77.kg
Parcel with id 102785991, is a Printer, the a description "A office products item named printer.", in the Office Products category and has a weight of 13.98.kg
Parcel with id 663549191, is a Tent, the a description "A outdoors item named tent.", in the Outdoors category and has a weight of 9.82.kg
Parcel with id 678886394, is a Basketball, the a description "A sports item named basketball.", in the Sports category and has a weight of 4.17.kg
Parcel with id 607445704, is a Basketball, the a description "A sports item named basketball.", in the Sports category and has a weight of 5.26.kg
Parcel with id 767444945, is a Guitar, the a description "A musical instruments item named guitar.", in the Musical Instruments category and has a weight of 4.12.kg
Parcel with id 243720018, is a Drill, the a description "A tools & home improvement item named drill.", in the Tools & Home Improvement category and has a weight of 1.24.kg
Parcel with id 898275824, is a Signed Jersey, the a description "A sports collectibles item named signed jersey.", in the Sports Collectibles category and has a weight of 13.39.kg
Parcel with id 267830629, is a Antivirus Software, the a description "A software item named antivirus software.", in the Software category and has a weight of 7.33.kg
Parcel with id 542959142, is a Car Battery, the a description "A automotive & powersports item named car battery.", in the Automotive & Powersports category and has a weight of 3.28.kg
Parcel with id 319831367, is a Car Battery, the a description "A automotive & powersports item named car battery.", in the Automotive & Powersports category and has a weight of 4.49.kg
Parcel with id 626299833, is a Video Game, the a description "A video games item named video game.", in the Video Games category and has a weight of 3.63.kg
Parcel with id 980849461, is a Video Game, the a description "A video games item named video game.", in the Video Games category and has a weight of 5.36.kg
Parcel with id 832170152, is a Vitamins, the a description "A health & personal care item named vitamins.", in the Health & Personal Care category and has a weight of 12.32.kg
Parcel with id 384376652, is a Novel, the a description "A books item named novel.", in the Books category and has a weight of 9.28.kg
Parcel with id 992590619, is a Antivirus Software, the a description "A software item named antivirus software.", in the Software category and has a weight of 11.22.kg
Parcel with id 189505142, is a Headphones, the a description "A consumer electronics item named headphones.", in the Consumer Electronics category and has a weight of 13.74.kg
Parcel with id 694605176, is a Lego Set, the a description "A toys & games item named lego set.", in the Toys & Games category and has a weight of 13.57.kg
Parcel with id 684353546, is a DVD Box Set, the a description "A video, dvd & blu-ray item named dvd box set.", in the Video, DVD & Blu-ray category and has a weight of 2.29.kg
Parcel with id 305227815, is a Organic Snacks, the a description "A grocery & gourmet foods item named organic snacks.", in the Grocery & Gourmet Foods category and has a weight of 3.14.kg
Parcel with id 569418164, is a Rare Coin, the a description "A collectible coins item named rare coin.", in the Collectible Coins category and has a weight of 12.66.kg
Parcel with id 406707535, is a Watch, the a description "A watches item named watch.", in the Watches category and has a weight of 1.9.kg
Parcel with id 107607642, is a Drill, the a description "A tools & home improvement item named drill.", in the Tools & Home Improvement category and has a weight of 9.88.kg
Parcel with id 886693373, is a Lego Set, the a description "A toys & games item named lego set.", in the Toys & Games category and has a weight of 6.86.kg
